Vendor Name,EHR Product Name,EHR Product Version,Product Classification,Product Setting,Attestation Month,Business State/Territory,Provider Type,Specialty,Program Year,Payment Year,Program Type,ID
Allscripts,Allscripts Professional EHR,9.2.2,Complete EHR,Ambulatory,10,Florida,EP,INTERNAL MEDICINE,2011,1,Medicare,14435
Allscripts,Allscripts Professional EHR,9.2.2,Complete EHR,Ambulatory,10,Delaware,EP,UROLOGY,2011,1,Medicare,14436
Allscripts,Allscripts Professional EHR,9.2.2,Complete EHR,Ambulatory,10,Florida,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,14437
"MedPlus, A Quest Diagnostics Company",Care360 EHR,2011.2,Complete EHR,Ambulatory,10,Massachusetts,EP,PULMONARY DISEASE,2011,1,Medicare,14438
"Mighty Oak Technology, Inc.",Chart Talk for Meaningful Use,1.0 Build B,Complete EHR,Ambulatory,10,Wisconsin,EP,CHIROPRACTIC,2011,1,Medicare,14439
"Mighty Oak Technology, Inc.",Chart Talk for Meaningful Use,1.0 Build B,Complete EHR,Ambulatory,10,Wisconsin,EP,CHIROPRACTIC,2011,1,Medicare,14440
"Mighty Oak Technology, Inc.",Chart Talk for Meaningful Use,1.0 Build B,Complete EHR,Ambulatory,10,Wisconsin,EP,CHIROPRACTIC,2011,1,Medicare,14441
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Texas,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14442
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Texas,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14442
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Texas,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14442
"T-System Technologies, Ltd.",T SystemEV,3.0,Modular EHR,Inpatient,10,Texas,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14442
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Texas,Hospital,REHABILITATION,2011,1,Medicare/Medicaid,14443
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Texas,Hospital,REHABILITATION,2011,1,Medicare/Medicaid,14443
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Texas,Hospital,REHABILITATION,2011,1,Medicare/Medicaid,14443
"T-System Technologies, Ltd.",T SystemEV,3.0,Modular EHR,Inpatient,10,Texas,Hospital,REHABILITATION,2011,1,Medicare/Medicaid,14443
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Texas,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14444
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Texas,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14444
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Texas,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14444
"T-System Technologies, Ltd.",T SystemEV,3.0,Modular EHR,Inpatient,10,Texas,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14444
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Texas,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14445
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Texas,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14445
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Texas,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14445
"T-System Technologies, Ltd.",T SystemEV,3.0,Modular EHR,Inpatient,10,Texas,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14445
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Texas,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14446
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Texas,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14446
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Texas,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14446
"T-System Technologies, Ltd.",T SystemEV,3.0,Modular EHR,Inpatient,10,Texas,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14446
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Texas,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14447
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Texas,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14447
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Texas,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14447
"T-System Technologies, Ltd.",T SystemEV,3.0,Modular EHR,Inpatient,10,Texas,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14447
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14448
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14448
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14448
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14449
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14449
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14449
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Missouri,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14450
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Missouri,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14450
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Missouri,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14450
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Louisiana,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14451
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Louisiana,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14451
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Louisiana,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14451
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14452
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14452
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14452
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14453
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14453
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14453
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Missouri,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14454
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Missouri,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14454
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Missouri,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14454
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Kansas,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14455
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Kansas,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14455
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Kansas,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14455
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Florida,Hospital,SKILLED NURSING FACILITY,2011,1,Medicare/Medicaid,14456
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Florida,Hospital,SKILLED NURSING FACILITY,2011,1,Medicare/Medicaid,14456
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Florida,Hospital,SKILLED NURSING FACILITY,2011,1,Medicare/Medicaid,14456
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Louisiana,Hospital,PSYCHIATRIC UNIT,2011,1,Medicare/Medicaid,14457
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Louisiana,Hospital,PSYCHIATRIC UNIT,2011,1,Medicare/Medicaid,14457
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Louisiana,Hospital,PSYCHIATRIC UNIT,2011,1,Medicare/Medicaid,14457
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14458
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14458
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14458
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Louisiana,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14459
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Louisiana,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14459
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Louisiana,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14459
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Louisiana,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14460
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Louisiana,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14460
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Louisiana,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14460
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Louisiana,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14461
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Louisiana,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14461
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Louisiana,Hospital,REHABILITATION UNIT,2011,1,Medicare/Medicaid,14461
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14462
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14462
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14462
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Florida,Hospital,REHABILITATION,2011,1,Medicare/Medicaid,14463
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Florida,Hospital,REHABILITATION,2011,1,Medicare/Medicaid,14463
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Florida,Hospital,REHABILITATION,2011,1,Medicare/Medicaid,14463
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Kansas,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14464
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Kansas,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14464
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Kansas,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14464
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Mississippi,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14465
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Mississippi,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14465
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Mississippi,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14465
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14466
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14466
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14466
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14467
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14467
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14467
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Texas,Hospital,REHABILITATION,2011,1,Medicare/Medicaid,14468
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Texas,Hospital,REHABILITATION,2011,1,Medicare/Medicaid,14468
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Texas,Hospital,REHABILITATION,2011,1,Medicare/Medicaid,14468
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14469
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14469
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14469
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14470
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14470
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14470
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Missouri,Hospital,REHABILITATION,2011,1,Medicare/Medicaid,14471
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Missouri,Hospital,REHABILITATION,2011,1,Medicare/Medicaid,14471
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Missouri,Hospital,REHABILITATION,2011,1,Medicare/Medicaid,14471
"HCA Information & Technology Services, Inc.",hCare EHR Dashboard,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14472
"HCA Information & Technology Services, Inc.",hCQM,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14472
MEDITECH,MEDITECH Magic 5.6.4 HCIS - HCA EHR,5.6.4,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14472
Allscripts,Allscripts MyWay EHR,9.1,Complete EHR,Ambulatory,10,Florida,EP,UROLOGY,2011,1,Medicare,14473
Practice Fusion,Practice Fusion,2.0,Complete EHR,Ambulatory,10,Virginia,EP,INTERNAL MEDICINE,2011,1,Medicare,14474
Practice Fusion,Practice Fusion,2.0,Complete EHR,Ambulatory,10,Florida,EP,GENERAL PRACTICE,2011,1,Medicare,14475
ACOM Health,RAPID,7.1,Complete EHR,Ambulatory,10,Washington,EP,CHIROPRACTIC,2011,1,Medicare,14476
ACOM Health,RAPID,7.1,Complete EHR,Ambulatory,10,Florida,EP,CHIROPRACTIC,2011,1,Medicare,14477
ACOM Health,RAPID,7.1,Complete EHR,Ambulatory,10,Florida,EP,CHIROPRACTIC,2011,1,Medicare,14478
"Healthland, Inc.","Healthland Centriq""",10,Complete EHR,Inpatient,10,Mississippi,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14479
"GeniusDoc, Inc.",GeniusDoc EHR,9.0,Complete EHR,Ambulatory,10,California,EP,INTERNAL MEDICINE,2011,1,Medicare,14480
McKesson,"RelayClinical"" EHR",11.1,Complete EHR,Ambulatory,10,Michigan,EP,NEUROLOGY,2011,1,Medicare,14481
Midas+ / ACS a Xerox Company,Midas+ Live,1.0,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14482
Health Management Associates,Pulse,11.1,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14482
"ProMed Clinical Systems, LLC",ProMed,3,Modular EHR,Inpatient,10,Florida,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14482
Sage,Sage Intergy Meaningful Use Edition,v7.1,Complete EHR,Ambulatory,10,Louisiana,EP,ORTHOPEDIC SURGERY,2011,1,Medicare,14483
Sage,Sage Intergy Meaningful Use Edition,v7.1,Complete EHR,Ambulatory,10,Illinois,EP,FAMILY PRACTICE,2011,1,Medicare,14484
Cerner Corporation,"Cerner Millennium Powerchart, Cerner Millennium FirstNet, Cerner Millennium ProF","Version 2007.19.12, P2 Sentinel Version 4.2.1",Complete EHR,Inpatient,10,Massachusetts,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14485
PeriGen,PeriBirth,4.6.1,Modular EHR,Inpatient,10,Massachusetts,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,14485
"e-MDs, Inc.",e-MDs Solution Series,7.2,Complete EHR,Ambulatory,10,California,EP,FAMILY PRACTICE,2011,1,Medicare,14486
"e-MDs, Inc.",e-MDs Solution Series,7.2,Complete EHR,Ambulatory,10,Texas,EP,EMERGENCY MEDICINE,2011,1,Medicare,14487
"e-MDs, Inc.",e-MDs Solution Series,7.2,Complete EHR,Ambulatory,10,California,EP,GENERAL PRACTICE,2011,1,Medicare,14488
"e-MDs, Inc.",e-MDs Solution Series,7.2,Complete EHR,Ambulatory,10,California,EP,FAMILY PRACTICE,2011,1,Medicare,14489
NexTech Systems Inc.,NexTech Practice 2011,9.8,Complete EHR,Ambulatory,10,Arizona,EP,DERMATOLOGY,2011,1,Medicare,14490
Cerner Corporation,"Powerchart, Cerner Healthe and IQHealth",2010.01.07,Modular EHR,Ambulatory,10,Missouri,EP,FAMILY PRACTICE,2011,1,Medicare,14491
Cerner Corporation,Health Sentry,2011.06,Modular EHR,Ambulatory,10,Missouri,EP,FAMILY PRACTICE,2011,1,Medicare,14491
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Oklahoma,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,14492
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Louisiana,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,14493
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,South Dakota,EP,ENDOCRINOLOGY,2011,1,Medicare,14494
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,California,EP,OTOLARYNGOLOGY,2011,1,Medicare,14495
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Oregon,EP,INTERNAL MEDICINE,2011,1,Medicare,14496
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,North Carolina,EP,FAMILY PRACTICE,2011,1,Medicare,14497
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Massachusetts,EP,ANESTHESIOLOGY,2011,1,Medicare,14498
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Oregon,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,14499
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,North Carolina,EP,FAMILY PRACTICE,2011,1,Medicare,14500
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Massachusetts,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,14501
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Oklahoma,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,14502
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Ohio,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,14503
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Texas,EP,FAMILY PRACTICE,2011,1,Medicare,14504
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Oklahoma,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,14505
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Missouri,EP,FAMILY PRACTICE,2011,1,Medicare,14506
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Ohio,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,14507
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Texas,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,14508
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,California,EP,FAMILY PRACTICE,2011,1,Medicare,14509
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,California,EP,DERMATOLOGY,2011,1,Medicare,14510
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Texas,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,14511
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,North Carolina,EP,FAMILY PRACTICE,2011,1,Medicare,14512
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Arizona,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,14513
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Pennsylvania,EP,NEPHROLOGY,2011,1,Medicare,14514
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,New Jersey,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,14515
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,California,EP,VASCULAR SURGERY,2011,1,Medicare,14516
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,North Carolina,EP,FAMILY PRACTICE,2011,1,Medicare,14517
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Virginia,EP,FAMILY PRACTICE,2011,1,Medicare,14518
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,Texas,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,14519
"athenahealth, Inc",athenaClinicals,11.10,Complete EHR,Ambulatory,10,California,EP,INTERNAL MEDICINE,2011,1,Medicare,14520
Compulink,Advantage/EHR,10,Complete EHR,Ambulatory,10,Kentucky,EP,OPTOMETRY,2011,1,Medicare,14521
NextGen Healthcare,NextGen Ambulatory EHR,5.6 SP1,Complete EHR,Ambulatory,10,Texas,EP,INTERNAL MEDICINE,2011,1,Medicare,14522
NextGen Healthcare,NextGen Ambulatory EHR,5.6 SP1,Complete EHR,Ambulatory,10,Texas,EP,INTERNAL MEDICINE,2011,1,Medicare,14523
NextGen Healthcare,NextGen Ambulatory EHR,5.6 SP1,Complete EHR,Ambulatory,10,Texas,EP,FAMILY PRACTICE,2011,1,Medicare,14524
"e-MDs, Inc.",e-MDs Solution Series,7,Complete EHR,Ambulatory,10,New Jersey,EP,INTERNAL MEDICINE,2011,1,Medicare,14525
"e-MDs, Inc.",e-MDs Solution Series,7,Complete EHR,Ambulatory,10,Maryland,EP,FAMILY PRACTICE,2011,1,Medicare,14526
"KeyMedical Software, Inc.",KeyChart,4.0.0.0,Complete EHR,Ambulatory,10,Minnesota,EP,OPHTHALMOLOGY,2011,1,Medicare,14527
Eyefinity/OfficeMate,OfficeMate/ExamWRITER,10,Complete EHR,Ambulatory,10,Wyoming,EP,OPTOMETRY,2011,1,Medicare,14528
Eyefinity/OfficeMate,OfficeMate/ExamWRITER,10,Complete EHR,Ambulatory,10,California,EP,OPTOMETRY,2011,1,Medicare,14529
"AmazingCharts.com, Inc.",Amazing Charts,Version 6,Complete EHR,Ambulatory,10,Colorado,EP,INTERNAL MEDICINE,2011,1,Medicare,14530
